8.600000000000000000e+01,7.343970978741133360e-01,-6.787200473200124540e-01
8.700000000000000000e+01,6.629692300821833362e-01,-7.486466455973986855e-01
8.800000000000000000e+01,5.849171928917616947e-01,-8.110930140616560147e-01
8.900000000000000000e+01,5.010208564578846335e-01,-8.654352092411122799e-01
9.000000000000000000e+01,4.121184852417565936e-01,-9.111302618846769397e-01
9.100000000000000000e+01,3.190983623493521271e-01,-9.477216021311118954e-01
9.200000000000000000e+01,2.228899141002476381e-01,-9.748436214041635850e-01
9.300000000000000000e+01,1.244544235070617066e-01,-9.922253254526034461e-01
9.400000000000000000e+01,2.477542545335776475e-02,-9.996930420352064806e-01
9.500000000000000000e+01,-7.515112046180930094e-02,-9.971721561963784453e-01
9.600000000000000000e+01,-1.743267812229796487e-01,-9.846878557941269872e-01
9.700000000000000000e+01,-2.717606264109424519e-01,-9.623648798313102493e-01
9.800000000000000000e+01,-3.664791292519283816e-01,-9.304262721047532603e-01
9.900000000000000000e+01,-4.575358937753213340e-01,-8.891911526253608589e-01
