6.100000000000000000e+01,4.089187478639520634e+01,9.949805315327753874e+01
6.200000000000000000e+01,4.584552985912517897e+01,9.989626291069652098e+01
6.300000000000000000e+01,5.084069502421748865e+01,9.999575909150244968e+01
6.400000000000000000e+01,5.582746024252467976e+01,9.979554756274578153e+01
6.500000000000000000e+01,6.075599940439077784e+01,9.929762877184070646e+01
6.600000000000000000e+01,6.557706817566889868e+01,9.850697775875588036e+01
6.700000000000000000e+01,7.024249603082991200e+01,9.743149444705957762e+01
6.800000000000000000e+01,7.470566755693040761e+01,9.608192471049476069e+01
6.900000000000000000e+01,7.892198821940999665e+01,9.447175300376071050e+01
7.000000000000000000e+01,8.284932993593945127e+01,9.261706763029914669e+01
7.100000000000000000e+01,8.644845200629379178e+01,9.053639999328419208e+01
7.200000000000000000e+01,8.968339319245765751e+01,8.825053943596763872e+01
7.300000000000000000e+01,9.252183103142822063e+01,8.578232552143316525e+01
7.400000000000000000e+01,9.493540479058134451e+01,8.315641982723171566e+01
7.500000000000000000e+01,9.689999883873694841e+01,8.039905953505078173e+01
7.600000000000000000e+01,9.839598360157431500e+01,7.753779527746766576e+01
7.700000000000000000e+01,9.940841169385001308e+01,7.460121586113592684e+01
7.800000000000000000e+01,9.992716726873024413e+01,7.161866261687949020e+01
7.900000000000000000e+01,9.994706709198860040e+01,6.861993623081389160e+01
8.000000000000000000e+01,9.946791233116908870e+01,6.563499898574158919e+01
8.100000000000000000e+01,9.849449054225431155e+01,6.269367538792626959e+01
8.200000000000000000e+01,9.703652783398865722e+01,5.982535417048496384e+01
8.300000000000000000e+01,9.510859168781466622e+01,5.705869465088137815e+01
8.400000000000000000e+01,9.272994540441402478e+01,5.442134037649942968e+01
8.500000000000000000e+01,8.992435563117450670e+01,5.193964291945529510e+01
8.600000000000000000e+01,8.671985489370567279e+01,4.963839858039962394e+01
8.700000000000000000e+01,8.314846150410916437e+01,4.754060063207803921e+01
8.800000000000000000e+01,7.924585964458808007e+01,4.566720957815032023e+01
8.900000000000000000e+01,7.505104282289423168e+01,4.403694372276663671e+01
9.000000000000000000e+01,7.060592426208782513e+01,4.266609214345969292e+01
9.100000000000000000e+01,6.595491811746759936e+01,4.156835193606664802e+01
9.200000000000000000e+01,6.114449570501238185e+01,4.075469135787508890e+01
9.300000000000000000e+01,5.622272117535308666e+01,4.023324023642189218e+01
9.400000000000000000e+01,5.123877127266788989e+01,4.000920873894380492e+01
9.500000000000000000e+01,4.624244397690953434e+01,4.008483531410864487e+01
9.600000000000000000e+01,4.128366093885101407e+01,4.045936432617618550e+01
9.700000000000000000e+01,3.641196867945287607e+01,4.112905360506069030e+01
9.800000000000000000e+01,3.167604353740357936e+01,4.208721183685740641e+01
9.900000000000000000e+01,2.712320531123393152e+01,4.332426542123917557e+01
